ID_IDEFISC;NOMBRE;ID_FCH_DATOS;FECHA_NACIMIENTO;Sector;CNAE;CNAE_2;CNAE_NUM;NOM_GRUP;FECHA_HATS;ALERTA_HATS;CONCURSAL;RECIENTE_CREACION;SEGMENTO_GESTION;SUBSEGMENTO_GESTION;DE_CORTA_TERRITORIAL_GEST;NOMBRE_REGIONAL_GEST;NOMBRE_CENTRO_GEST;OFICINA
A08493173;S.A.ENTRETELAS FRANQUESA;31/08/2016;24/05/1988;TEXTIL Y CALZADO;Confección de otras prendas de vestir y accesorios;Confección de prendas de vestir;6;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
A08539728;FUNDICION CLOSC, S.A.;31/08/2016;01/01/1979;METALURGIA;Producción de otros metales no férreos;"Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones";15;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A08541005;DECORACION ALUMINIO, S.A.;31/08/2016;22/12/1978;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;323
A08542011;CODMISA;31/08/2016;24/05/1988;METALURGIA;Fabricación de otra maquinaria para usos específicos n.c.o.p.;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A08542698;TEELAX, S.A.;31/08/2016;29/12/1978;QUIMICA;Fabricación de otros productos químicos n.c.o.p.;Industria química;11;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
A08546137;AUXILIAR ENVASES Y EMBALAJES, S.A.;31/08/2016;21/12/1968;PAPEL Y MADERA;"Fabricación de papel y cartón ondulados; fabricación de envases y embalajes de papel y cartón";Industria del papel;8;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MARTORELL - LA VILA;17
A08554651;AMEYCAR, S.A.;31/08/2016;22/09/1979;PAPEL Y MADERA;Otras actividades de impresión y artes gráficas;Artes gráficas y reproducción de soportes grabados;9;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;BARCELONA, RAMON TURRO;565
A08559486;CASAJUANA ALTAYO, S.A.;31/08/2016;06/05/1987;TEXTIL Y CALZADO;Confección de otras prendas de vestir exteriores;Confección de prendas de vestir;6;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
A08576738;ACEROS VESSEL, S.A.;31/08/2016;24/05/1988;UTILITIES;Comercio al por mayor de metales y minerales metálicos;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A08594079;FARPOL, S.A.;31/08/2016;01/10/1979;CONSTRUCCIÓN;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
A08604266;RIUSEC, S.A.;31/08/2016;01/01/1981;TEXTIL Y CALZADO;Fabricación de tejidos textiles;Industria textil;6;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A08607301;ESTAMPACIONES CAÑADELL S.A.;31/08/2016;29/12/1979;METALURGIA;Producción de cobre;"Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones";15;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT FELIU LLOBREGAT AG.M. CASTELLBELL;341
A08609208;SOF GENERAL DE INFORMATICA, S.A.;31/08/2016;19/10/1979;SERVICIOS A EMPRESAS;Proceso de datos, hosting y actividades relacionadas;Servicios de información;40;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
A08612707;PELICAL S.A.;31/08/2016;06/05/1994;PAPEL Y MADERA;Otras actividades de impresión y artes gráficas;Artes gráficas y reproducción de soportes grabados;9;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;BARCELONA, RAMON TURRO;565
A08615163;SUMINISTROS INDUST.Y FERRETERIA E.CASAMADA, S.A.;31/08/2016;06/05/1987;CONSTRUCCIÓN;Comercio al por mayor de otra maquinaria y equipo;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
A08616468;EUROPEDRALBES, S.A.;31/08/2016;01/05/1980;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
A08616948;FUNDICION DE HIERROS COLOMER, S.A.;31/08/2016;24/05/1988;METALURGIA;Fundición de hierro;"Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones";15;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
A08629651;LABORATORIO QUIMIFAR, S.A.;31/08/2016;14/04/1986;QUIMICA;Comercio al por mayor de productos farmacéuticos;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;MOLLET DEL VALLES OP;13
A08646226;AUDINGINTRAESA, S.A.;31/08/2016;17/06/1980;CONSTRUCCIÓN;Servicios técnicos de arquitectura;"Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos";46;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;CORNELLA-(BE);5262
A08656621;PANIFICADORA DAUNIS BALCELLS S.A;31/08/2016;13/11/1980;ALIMENTACIÓN Y BEBIDAS;Fabricación de pan y de productos frescos de panadería y pastelería;Industria de la alimentación;5;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;VILASSAR DE DALT;379
A08663403;VIDAL METAL.LURGICS,S.A.;31/08/2016;24/05/1988;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) DO   - DO  -DIRECTOR OFICINA;38
A08665457;T.C.P.S.A.;31/08/2016;24/10/1986;AUTOMOCIÓN;Fabricación de otros componentes, piezas y accesorios para vehículos de motor;Fabricación de vehículos de motor, remolques y semirremolques;20;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);7
A08668956;RIMAYA, S.A.;31/08/2016;02/02/1981;METALURGIA;Comercio al por mayor de otra maquinaria y equipo de oficina;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;VILADECANS O.P.;7
A08698995;MARMOLES Y MUEBLES CATALUÑA, S.A.;31/08/2016;03/07/1981;CONSTRUCCIÓN;Fabricación de otros muebles;Fabricación de muebles;22;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
A08702094;INDUSTRIAS MEDIOAMBIENTALES CASTELLAR, S.A.;31/08/2016;28/07/1981;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);32
A08709065;TRAGANT, S.A.;31/08/2016;27/10/1981;ALIMENTACIÓN Y BEBIDAS;Fabricación de pan y de productos frescos de panadería y pastelería;Industria de la alimentación;5;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
A08713927;FRANCISCO CASAÑAS, S.A.;31/08/2016;09/10/1981;TEXTIL Y CALZADO;Preparación e hilado de fibras textiles;Industria textil;6;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
A08714693;FOAP, S.A.;31/08/2016;02/03/1984;CONSTRUCCIÓN;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) DO   - DO  -DIRECTOR OFICINA;1
A08720492;PAPELES SOLA PADROS, S.A.;31/08/2016;29/12/1981;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;16
A08725947;A Y P MARTINEZ, S.A.;31/08/2016;12/03/1983;TEXTIL Y CALZADO;Confección de otras prendas de vestir y accesorios;Confección de prendas de vestir;6;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A08731671;EMEQUIMICA, S.A.;31/08/2016;19/02/1982;QUIMICA;Fabricación de otros productos químicos n.c.o.p.;Industria química;11;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
A08743932;VIATGES IBERPLAN,S.A.;31/08/2016;20/04/1982;TURISMO, HOSTELERÍA Y OCIO;Actividades de las agencias de viajes;Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos;52;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;26
A08753105;HERA TRATESA, S.A.;31/08/2016;19/01/1987;EDUCACIÓN, SANIDAD Y SERVIC;Recogida y tratamiento de aguas residuales;Recogida y tratamiento de aguas residuales;25;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;TERRASSA OF.EMPRESES;5098
A08762981;GENERAL DE MANIPULADOS PLASTICOS, S.A.;31/08/2016;13/07/1982;QUIMICA;Fabricación de otros productos de plástico;Fabricación de productos de caucho y plásticos;13;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);52
A08768236;BARRUFET, S.A.;31/08/2016;06/10/1982;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de pescados, mariscos y otros productos alimenticios;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES SUD;BARCELONA AG. MERCABARNA;215
A08786006;SERCO LIMPIEZAS INDUSTRIALES, S.A.;31/08/2016;09/11/1983;EDUCACIÓN, SANIDAD Y SERVIC;Recogida y tratamiento de aguas residuales;Recogida y tratamiento de aguas residuales;25;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
A08789182;HILSE, S.A.;31/08/2016;16/11/1982;METALURGIA;Comercio al por mayor de máquinas herramienta;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT JOAN DESPI AG. LES PLANES;123
A08793507;H.I.S., S.A.;31/08/2016;16/12/1982;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;BARCELONA AG. CAPITA ARENAS;53
A08796583;CONSTRUCCIONES, APLICACIONES Y REFUERZOS, S.A.;31/08/2016;22/01/1983;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;EL PRAT DE LLOBREGAT - OFICINA EMPRESES;533
A08797599;PROMOCIONES Y MANTENIMIENTOS RHEBE, S.A.;31/08/2016;25/01/1983;METALURGIA;Fabricación de carpintería metálica;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;7
A08797870;BUFETES DE ABOGADOS Y ECONOMISTAS, S.A.;31/08/2016;08/06/1983;SERVICIOS A EMPRESAS;Otras actividades de consultoría de gestión empresarial;"Actividades de las sedes centrales; actividades de consultoría de gestión empresarial";45;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
A08804379;SERVI GLASS S.A.;31/08/2016;21/05/1991;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA, DIAGONAL - RAMBLA CATALUNYA;4199
A08808354;COMIN INTERNACIONAL, S.A.;31/08/2016;23/03/1983;ALIMENTACIÓN Y BEBIDAS;Fabricación de maquinaria para la industria de la alimentación, bebidas y tabaco;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
A08810285;TECNICAS E INNOVACIONES GANADERAS SA;31/08/2016;29/04/1983;ALIMENTACIÓN Y BEBIDAS;Comercio al por mayor de maquinaria, equipos y suministros agrícolas;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;(CARTERA) APOI - APOI-APODERADO GESTION INTEGRA;46
A08813982;VIAJES BETULO S A;31/08/2016;01/07/1983;TURISMO, HOSTELERÍA Y OCIO;Actividades de los operadores turísticos;Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos;52;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;BADALONA, PLAÇA DE LA VILA;7017
A08828154;C.FERRET, SOCIEDAD ANONIMA;31/08/2016;15/05/1992;ALIMENTACIÓN Y BEBIDAS;Elaboración de vinos;Fabricación de bebidas;5;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;GUARDIOLA DE FONT-RUBÍ;1714
A08847378;RECUBRIMIENTOS PLASTICOS RUBI, S.A.;31/08/2016;18/01/1987;CONSTRUCCIÓN;Fabricación de otros muebles;Fabricación de muebles;22;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;RUBI O.P.;14
A08856155;NEOTRONIC, S.A.;31/08/2016;09/01/1984;METALURGIA;Comercio al por mayor de ferretería, fontanería y calefacción;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) APON - APON-APODERADO GESTION NO INTE;11
A08861700;TALLERES MARGALEZ, S.A.;31/08/2016;01/12/1983;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
A08861726;MAYMO COSMETICS, S.A.;31/08/2016;30/11/1983;QUIMICA;Fabricación de perfumes y cosméticos;Industria química;11;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;BARCELONA AG. POBLE NOU;65
A08864829;LIFANTE VEHICULOS, S.A.;31/08/2016;12/12/1983;METALURGIA;Fabricación de otra maquinaria de uso general n.c.o.p.;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;30/08/2016;VERDE;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
A08866048;MONTAJES Y CONSTRUCCIONES DEL HIERRO, S.A.;31/08/2016;29/12/1983;METALURGIA;Fabricación de otras cisternas, grandes depósitos y contenedores de metal;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;VERDE;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);323
A08867210;TEXTIL MEDITERRANEO, S.A.;31/08/2016;21/12/1983;TEXTIL Y CALZADO;Preparación e hilado de fibras textiles;Industria textil;6;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
A08871931;INTEGREE ESPAÑA, S.A.;31/08/2016;16/01/1984;BIENES DE CONSUMO;Comercio al por mayor de productos de perfumería y cosmética;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PL. CATALUNYA;561
A08874737;J.GALOPA, S.A.;31/08/2016;20/01/1984;CONSTRUCCIÓN;Instalaciones eléctricas;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;(CARTERA) DO   - DO  -DIRECTOR OFICINA;138
A08879058;VARADOR 2000, S.A.;31/08/2016;28/12/1983;TRANSPORTE;Reparación y mantenimiento naval;Reparación e instalación de maquinaria y equipo;23;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;ARENYS DE MAR;103
A08882789;GIRAMON, S.A.;31/08/2016;16/02/1984;TURISMO, HOSTELERÍA Y OCIO;Actividades de las agencias de viajes;Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos;52;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;BADALONA AG. TORNER;83
A08899775;EUROIMPRES, S.A.;31/08/2016;21/03/1984;PAPEL Y MADERA;Servicios de preimpresión y preparación de soportes;Artes gráficas y reproducción de soportes grabados;9;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PL. CATALUNYA;52
A08911018;MANUFACTURING AND DEVELOPMENT, S.A.;31/08/2016;15/05/1984;SERVICIOS A EMPRESAS;Actividades de consultoría informática;Programación, consultoría y otras actividades relacionadas con la informática;40;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
A08926453;H.G.M. S.A.;31/08/2016;17/08/1984;METALURGIA;Comercio al por mayor no especializado;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;;SIN ALERTA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
A08926537;GENERAL DEL MOBLE SA;31/08/2016;22/12/2004;CONSTRUCCIÓN;Fabricación de otros muebles;Fabricación de muebles;22;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MARTORELL AG. EL PLA;323
A08930877;SPEED SOUND, S.A.;31/08/2016;23/08/1984;METALURGIA;Comercio al por mayor de equipos electrónicos y de telecomunicaciones y sus componentes;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
A08935017;CHATARRAS GAVA, S.A.;31/08/2016;12/09/1984;METALURGIA;Comercio al por mayor de chatarra y productos de desecho;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
A08935108;ARCHIMOVIL SA;31/08/2016;19/10/1984;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;VILADECANS O.P.;317
